Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000269736.1	ENSG00000269736	chr19	-	17452211	17452969	0.000000	0.000000	0.000000
ENSG00000171773.3	NXNL1	chr19	-	17455425	17460926	0.000000	0.000000	0.000000
ENSG00000130304.17	SLC27A1	chr19	+	17468769	17506168	0.000000	0.000000	0.000000
ENSG00000269439.7	PGLS-DT	chr19	-	17488990	17511889	0.000000	0.000000	0.000000
ENSG00000130313.7	PGLS	chr19	+	17511636	17521288	1.298239	507.542613	510.897682
ENSG00000269161.1	ENSG00000269161	chr19	-	17518330	17520565	0.000000	0.000000	0.000000
ENSG00000167483.19	NIBAN3	chr19	+	17523301	17553839	0.050615	9.277459	9.338787
ENSG00000130309.12	COLGALT1	chr19	+	17555649	17583162	0.232417	141.830584	142.768144
ENSG00000243771.1	RPL21P130	chr19	-	17589595	17590071	2.333333	316.362226	318.453513
ENSG00000130477.16	UNC13A	chr19	-	17601336	17688365	0.000000	0.000000	0.000000
ENSG00000269752.1	ENSG00000269752	chr19	+	17613722	17614430	0.000000	0.000000	0.000000
ENSG00000279300.1	ENSG00000279300	chr19	+	17622447	17623338	0.000000	0.000000	0.000000
ENSG00000130479.11	MAP1S	chr19	+	17719242	17734513	0.268659	59.668410	60.062843
ENSG00000268112.1	ENSG00000268112	chr19	-	17727840	17734513	0.000000	0.000000	0.000000
ENSG00000130475.16	FCHO1	chr19	+	17747718	17788568	0.179879	72.722286	73.203010
ENSG00000179913.11	B3GNT3	chr19	+	17794828	17813576	0.000000	0.000000	0.000000
ENSG00000248099.4	INSL3	chr19	-	17816512	17821574	0.000000	0.000000	0.000000
ENSG00000105639.21	JAK3	chr19	-	17824780	17848071	0.676425	163.352891	164.432721
ENSG00000105640.13	RPL18A	chr19	+	17859910	17864153	17.635372	14718.929944	14816.228222
ENSG00000207166.1	SNORA68	chr19	+	17862588	17862720	0.000000	0.000000	0.000000
ENSG00000279617.1	ENSG00000279617	chr19	-	17871273	17871705	0.000000	0.000000	0.000000
ENSG00000105641.4	SLC5A5	chr19	+	17871945	17895174	0.000000	0.000000	0.000000
ENSG00000007080.11	CCDC124	chr19	+	17933015	17943991	1.810294	739.894387	744.785398
ENSG00000105642.16	KCNN1	chr19	+	17951293	18000085	0.045848	23.261847	23.415617
ENSG00000252591.1	RNA5SP468	chr19	+	17972025	17972117	0.000000	0.000000	0.000000
ENSG00000105643.11	ARRDC2	chr19	+	18001132	18014102	0.000000	0.000000	0.000000
ENSG00000279172.1	ENSG00000279172	chr19	-	18009440	18009881	0.000000	0.000000	0.000000
ENSG00000273654.1	ENSG00000273654	chr19	+	18022403	18032099	3.084101	456.392529	459.409474
ENSG00000268623.2	ENSG00000268623	chr19	+	18040355	18041083	0.000000	0.000000	0.000000
ENSG00000243455.3	RPS18P13	chr19	+	18048637	18049090	208.493685	28268.372474	28455.238228
ENSG00000096996.16	IL12RB1	chr19	-	18058995	18098944	0.079911	50.128596	50.459967
ENSG00000099308.13	MAST3	chr19	+	18097778	18151692	0.162807	43.446483	43.733682
ENSG00000269145.2	MAST3-AS1	chr19	-	18144522	18151691	0.000000	0.000000	0.000000
ENSG00000268173.3	ENSG00000268173	chr19	+	18153158	18178117	0.642287	87.083732	87.659392
ENSG00000105647.19	PIK3R2	chr19	+	18153163	18170532	0.006544	10.779050	10.850304
ENSG00000216490.4	IFI30	chr19	+	18173162	18178117	8.469957	2636.970871	2654.402350
ENSG00000254858.10	MPV17L2	chr19	+	18193218	18196948	0.000000	0.000000	0.000000
ENSG00000105649.10	RAB3A	chr19	-	18196784	18204042	0.403136	65.254328	65.685687
ENSG00000268650.3	ENSG00000268650	chr19	+	18204730	18220480	0.000000	0.000000	0.000000
ENSG00000285188.1	ENSG00000285188	chr19	-	18207961	18255419	0.000000	0.000000	0.000000
ENSG00000105650.23	PDE4C	chr19	-	18207965	18248200	0.000000	0.000000	0.000000
ENSG00000284797.2	ENSG00000284797	chr19	-	18249950	18255362	0.000000	0.000000	0.000000
ENSG00000130518.18	IQCN	chr19	-	18257098	18274500	0.000000	0.000000	0.000000
ENSG00000130522.6	JUND	chr19	-	18279694	18281622	2.874547	389.742094	392.318452
ENSG00000267959.3	MIR3188	chr19	+	18282077	18282161	0.000000	0.000000	0.000000
ENSG00000241464.3	RPL39P38	chr19	-	18285343	18285495	70.181207	9515.436883	9578.337897
ENSG00000130520.11	LSM4	chr19	-	18306236	18323112	3.016780	700.939254	705.572755
ENSG00000239821.3	RN7SL513P	chr19	+	18333276	18333573	0.000000	0.000000	0.000000
ENSG00000130517.14	PGPEP1	chr19	+	18340598	18369950	0.341792	83.959202	84.514208
ENSG00000130513.7	GDF15	chr19	+	18374731	18389176	0.044673	16.949335	17.061377
ENSG00000264175.1	MIR3189	chr19	+	18386562	18386634	0.000000	0.000000	0.000000
ENSG00000175489.10	LRRC25	chr19	-	18391137	18397622	0.000000	0.000000	0.000000
ENSG00000130511.16	SSBP4	chr19	+	18418864	18434562	0.114580	179.863205	181.052176
ENSG00000105655.19	ISYNA1	chr19	-	18434388	18438167	0.383255	74.949792	75.445242
ENSG00000268199.2	ENSG00000268199	chr19	+	18441419	18443597	0.000000	0.000000	0.000000
ENSG00000105656.13	ELL	chr19	-	18442663	18522116	0.542703	88.825442	89.412615
ENSG00000279262.1	ENSG00000279262	chr19	+	18448275	18448802	0.000000	0.000000	0.000000
ENSG00000280121.1	ENSG00000280121	chr19	-	18448275	18448805	0.000000	0.000000	0.000000
ENSG00000268938.2	ENSG00000268938	chr19	+	18531613	18532632	0.000000	0.000000	0.000000
ENSG00000105701.16	FKBP8	chr19	-	18531751	18544077	4.720814	1111.189893	1118.535323
ENSG00000269191.1	ENSG00000269191	chr19	+	18532908	18536188	0.000000	0.000000	0.000000
ENSG00000105700.11	KXD1	chr19	+	18557762	18569387	0.825434	334.417518	336.628158
ENSG00000268030.1	ENSG00000268030	chr19	-	18557775	18561560	0.000000	0.000000	0.000000
ENSG00000268983.1	KXD1-AS1	chr19	-	18568506	18569375	0.000000	0.000000	0.000000
ENSG00000221983.8	UBA52	chr19	+	18571730	18577550	7.333840	6530.744195	6573.915143
ENSG00000006016.12	CRLF1	chr19	-	18572220	18607741	0.000000	0.000000	0.000000
ENSG00000006015.18	REX1BD	chr19	+	18588685	18592337	0.403145	80.828436	81.362746
ENSG00000105696.9	TMEM59L	chr19	+	18607430	18621039	0.000000	0.000000	0.000000
ENSG00000263490.2	RN7SL155P	chr19	-	18631646	18631908	0.000000	0.000000	0.000000
ENSG00000167487.12	KLHL26	chr19	+	18637025	18671721	0.037948	23.371263	23.525757
ENSG00000105662.16	CRTC1	chr19	+	18683678	18782333	0.031346	8.728074	8.785770
ENSG00000105664.11	COMP	chr19	-	18782773	18791305	0.000000	0.000000	0.000000
ENSG00000005007.14	UPF1	chr19	+	18831959	18868230	0.318606	203.167082	204.510102
ENSG00000130283.9	GDF1	chr19	-	18868545	18896158	0.000000	0.000000	0.000000
ENSG00000223802.9	CERS1	chr19	-	18868545	18896727	0.000000	0.000000	0.000000
ENSG00000269694.1	ENSG00000269694	chr19	+	18881680	18883376	0.000000	0.000000	0.000000
ENSG00000105669.14	COPE	chr19	-	18899514	18919387	3.041277	1058.325622	1065.321597
ENSG00000268193.5	ENSG00000268193	chr19	-	18907013	18934397	0.000000	0.000000	0.000000
ENSG00000105671.12	DDX49	chr19	+	18919705	18929189	0.662332	154.421712	155.442505
ENSG00000051128.19	HOMER3	chr19	-	18929201	18941261	0.000000	0.000000	0.000000
ENSG00000269019.2	HOMER3-AS1	chr19	+	18940235	18947452	0.000000	0.000000	0.000000
ENSG00000241172.3	RN7SL70P	chr19	-	18957957	18958258	0.000000	0.000000	0.000000
ENSG00000064607.17	SUGP2	chr19	-	18990888	19034023	1.267740	259.138935	260.851952
ENSG00000105676.14	ARMC6	chr19	+	19033575	19060311	0.219049	106.568213	107.272673
ENSG00000181035.14	SLC25A42	chr19	+	19063994	19113030	0.000000	0.000000	0.000000
ENSG00000288837.2	ENSG00000288837	chr19	-	19105160	19105729	0.000000	0.000000	0.000000
ENSG00000064545.15	TMEM161A	chr19	-	19119169	19138513	0.293208	84.776502	85.336910
ENSG00000213999.17	MEF2B	chr19	-	19145567	19192131	1.464935	270.548179	272.336615
ENSG00000064489.23	BORCS8-MEF2B	chr19	-	19145569	19192158	0.000000	0.000000	0.000000
ENSG00000254901.8	BORCS8	chr19	-	19176903	19192591	0.318632	68.172635	68.623284
ENSG00000064490.14	RFXANK	chr19	+	19192229	19201869	0.932841	358.045848	360.412681
ENSG00000184162.15	NR2C2AP	chr19	-	19201409	19203414	0.363581	56.414534	56.787457
ENSG00000130287.14	NCAN	chr19	+	19211958	19252233	0.000000	0.000000	0.000000
ENSG00000252973.1	RNU6-1028P	chr19	+	19232855	19232947	0.000000	0.000000	0.000000
ENSG00000267629.3	ENSG00000267629	chr19	-	19254748	19273369	0.000000	0.000000	0.000000
ENSG00000187664.9	HAPLN4	chr19	-	19254756	19262804	0.000000	0.000000	0.000000
ENSG00000280282.1	ENSG00000280282	chr19	+	19255638	19256141	0.000000	0.000000	0.000000
ENSG00000213996.13	TM6SF2	chr19	-	19264364	19273391	0.000000	0.000000	0.000000
ENSG00000105705.16	SUGP1	chr19	-	19276018	19320509	0.199359	55.481717	55.848474
ENSG00000129933.21	MAU2	chr19	+	19320829	19358754	0.119236	93.824689	94.444909
ENSG00000167491.18	GATAD2A	chr19	+	19385826	19508932	0.091032	139.060607	139.979856
ENSG00000267234.1	ENSG00000267234	chr19	-	19401979	19402603	0.000000	0.000000	0.000000
ENSG00000207821.1	MIR640	chr19	+	19435063	19435158	0.000000	0.000000	0.000000
ENSG00000178093.14	TSSK6	chr19	-	19512418	19515548	0.073250	11.417650	11.493125
ENSG00000186010.19	NDUFA13	chr19	+	19515736	19529054	1.555036	1084.770706	1091.941494
ENSG00000258674.5	ENSG00000258674	chr19	+	19516227	19536076	0.073825	17.252500	17.366546
ENSG00000250067.12	YJEFN3	chr19	+	19528861	19537581	0.195230	28.123883	28.309793
ENSG00000160161.9	CILP2	chr19	+	19538248	19546659	0.000000	0.000000	0.000000
ENSG00000105717.14	PBX4	chr19	-	19561707	19618693	0.251398	78.370030	78.888089
ENSG00000267178.3	PHF5AP1	chr19	-	19588091	19588415	1.190771	161.449294	162.516541
ENSG00000259242.2	ENSG00000259242	chr19	+	19606350	19608660	0.000000	0.000000	0.000000
ENSG00000064547.14	LPAR2	chr19	-	19623655	19628930	0.334196	55.117810	55.482162
ENSG00000089639.11	GMIP	chr19	-	19629476	19643657	1.056837	151.494186	152.495626
ENSG00000105726.17	ATP13A1	chr19	-	19645198	19663676	0.678100	232.715273	234.253619
ENSG00000181896.12	ZNF101	chr19	+	19668796	19683509	0.151525	29.032972	29.224892
ENSG00000271283.1	ENSG00000271283	chr19	-	19699203	19699409	0.000000	0.000000	0.000000
ENSG00000270402.1	ENSG00000270402	chr19	+	19708965	19710465	0.000000	0.000000	0.000000
ENSG00000105708.9	ZNF14	chr19	-	19710472	19733112	0.303410	41.137490	41.409426
ENSG00000275540.1	ENSG00000275540	chr19	+	19740884	19750127	0.000000	0.000000	0.000000
ENSG00000286080.2	ENSG00000286080	chr19	-	19749637	19756065	0.000000	0.000000	0.000000
ENSG00000271499.1	ENSG00000271499	chr19	+	19750618	19752544	0.000000	0.000000	0.000000
ENSG00000266904.8	LINC00663	chr19	-	19757366	19776423	0.013113	4.473317	4.502888
ENSG00000287533.1	ENSG00000287533	chr19	+	19757951	19774809	0.000000	0.000000	0.000000
ENSG00000267581.1	ENSG00000267581	chr19	-	19761038	19821716	0.000000	0.000000	0.000000
ENSG00000267693.1	ENSG00000267693	chr19	+	19768731	19768989	0.791508	107.315687	108.025088
ENSG00000291177.1	ENSG00000291177	chr19	+	19776561	19836196	0.000000	0.000000	0.000000
ENSG00000081665.14	ZNF506	chr19	-	19785839	19821751	0.136137	53.024802	53.375319
ENSG00000267481.1	ENSG00000267481	chr19	-	19788755	19790531	0.161781	21.934888	22.079886
ENSG00000267419.5	ZNF56P	chr19	+	19833473	19836073	0.000000	0.000000	0.000000
ENSG00000270325.1	BNIP3P9	chr19	+	19856975	19857527	0.000000	0.000000	0.000000
ENSG00000256771.5	ZNF253	chr19	+	19865882	19894674	0.213777	29.704790	29.901151
ENSG00000270270.1	BNIP3P10	chr19	-	19870723	19871299	0.000000	0.000000	0.000000
ENSG00000267565.1	ENSG00000267565	chr19	-	19892433	19895847	0.000000	0.000000	0.000000
ENSG00000184635.17	ZNF93	chr19	+	19900913	19963464	0.088747	27.087616	27.266676
ENSG00000273791.1	BNIP3P47	chr19	-	19908268	19909146	0.000000	0.000000	0.000000
ENSG00000274800.1	ENSG00000274800	chr19	-	19978190	19979610	0.000000	0.000000	0.000000
ENSG00000197124.12	ZNF682	chr19	-	19997058	20039505	0.045207	61.784603	62.193025
ENSG00000268070.1	ENSG00000268070	chr19	+	20033444	20034332	0.000000	0.000000	0.000000
ENSG00000274033.1	ENSG00000274033	chr19	-	20056466	20056594	0.000000	0.000000	0.000000
ENSG00000269154.1	BNIP3P13	chr19	+	20062755	20063320	0.000000	0.000000	0.000000
ENSG00000213988.11	ZNF90	chr19	+	20077994	20127076	0.124328	162.381297	163.454705
ENSG00000240673.1	ENSG00000240673	chr19	-	20079818	20080539	67.910544	9207.571695	9268.437592
ENSG00000274612.1	ENSG00000274612	chr19	-	20087013	20087576	0.000000	0.000000	0.000000
ENSG00000267383.9	ENSG00000267383	chr19	-	20122569	20321305	0.001826	30.415927	30.616989
ENSG00000224864.4	ENSG00000224864	chr19	+	20125044	20125484	0.111632	15.135494	15.235546
ENSG00000267220.1	ENSG00000267220	chr19	-	20131894	20151908	0.000000	0.000000	0.000000
ENSG00000270716.1	BNIP3P15	chr19	+	20136933	20137233	0.000000	0.000000	0.000000
ENSG00000256229.8	ZNF486	chr19	+	20167214	20200488	0.103373	15.375884	15.477525
ENSG00000267641.1	BNIP3P16	chr19	-	20175013	20177063	0.000000	0.000000	0.000000
ENSG00000267771.1	ENSG00000267771	chr19	-	20206844	20206954	0.000000	0.000000	0.000000
ENSG00000279039.1	ENSG00000279039	chr19	-	20207192	20209789	0.000000	0.000000	0.000000
ENSG00000280079.1	ENSG00000280079	chr19	-	20220597	20222186	0.000000	0.000000	0.000000
ENSG00000271524.1	BNIP3P17	chr19	+	20221869	20222463	0.000000	0.000000	0.000000
ENSG00000268620.1	ENSG00000268620	chr19	+	20249052	20250295	0.000000	0.000000	0.000000
ENSG00000213985.4	ENSG00000213985	chr19	+	20257720	20259418	9.712658	1316.879377	1325.584500
ENSG00000269055.1	BNIP3P18	chr19	+	20267817	20268391	0.000000	0.000000	0.000000
ENSG00000269274.1	ENSG00000269274	chr19	+	20295089	20303794	0.000000	0.000000	0.000000
ENSG00000271638.1	BNIP3P19	chr19	-	20323992	20324568	0.000000	0.000000	0.000000
ENSG00000276294.1	ENSG00000276294	chr19	+	20330121	20331517	0.000000	0.000000	0.000000
ENSG00000291130.1	ENSG00000291130	chr19	-	20340262	20424986	0.000000	0.000000	0.000000
ENSG00000271704.1	BNIP3P20	chr19	+	20351502	20352079	0.000000	0.000000	0.000000
ENSG00000268461.2	ENSG00000268461	chr19	+	20389658	20390689	0.000000	0.000000	0.000000
ENSG00000231205.14	ZNF826P	chr19	-	20397334	20409959	0.000000	0.000000	0.000000
ENSG00000238517.1	MIR1270	chr19	-	20399272	20399354	0.000000	0.000000	0.000000
ENSG00000268174.1	BNIP3P22	chr19	+	20416514	20417069	0.000000	0.000000	0.000000
ENSG00000269043.2	ENSG00000269043	chr19	+	20432552	20571095	0.000000	0.000000	0.000000
ENSG00000268335.1	BNIP3P23	chr19	-	20443215	20443725	0.000000	0.000000	0.000000
ENSG00000237440.9	ZNF737	chr19	-	20535825	20565809	0.168825	27.938133	28.122816
ENSG00000269110.1	ENSG00000269110	chr19	-	20553792	20661583	0.000000	0.000000	0.000000
ENSG00000268272.1	VN1R78P	chr19	-	20583084	20583647	0.000000	0.000000	0.000000
ENSG00000268560.1	ENSG00000268560	chr19	+	20611559	20615389	0.000000	0.000000	0.000000
ENSG00000188171.17	ZNF626	chr19	-	20619939	20661596	0.086846	33.256409	33.476247
ENSG00000288815.1	ENSG00000288815	chr19	-	20636211	20637038	0.000000	0.000000	0.000000
ENSG00000280171.1	ENSG00000280171	chr19	+	20674923	20696533	0.000000	0.000000	0.000000
ENSG00000269779.1	ENSG00000269779	chr19	+	20691336	20697615	0.000000	0.000000	0.000000
ENSG00000268416.1	ENSG00000268416	chr19	-	20746923	20755250	0.025776	3.494809	3.517911
ENSG00000269885.1	VN1R79P	chr19	+	20758440	20758952	0.000000	0.000000	0.000000
ENSG00000160229.13	ZNF66	chr19	+	20776304	20809995	0.078876	28.544057	28.732745
ENSG00000269040.1	BNIP3P24	chr19	-	20784596	20785152	0.000000	0.000000	0.000000
ENSG00000269373.1	ENSG00000269373	chr19	-	20838515	20847417	0.000000	0.000000	0.000000
ENSG00000105750.15	ZNF85	chr19	+	20923222	20950697	0.031853	23.210867	23.364301
ENSG00000279404.1	ENSG00000279404	chr19	-	20926777	20928714	0.000000	0.000000	0.000000
ENSG00000269012.2	KRT18P40	chr19	+	20961057	20965140	0.000000	0.000000	0.000000
ENSG00000268326.1	ENSG00000268326	chr19	+	20972262	20983210	0.000000	0.000000	0.000000
ENSG00000289297.2	ENSG00000289297	chr19	+	20999931	21000507	0.000000	0.000000	0.000000
ENSG00000118620.13	ZNF430	chr19	+	21020634	21060050	0.186283	44.398010	44.691499
ENSG00000271598.1	ENSG00000271598	chr19	-	21025915	21026041	0.000000	0.000000	0.000000
ENSG00000268598.1	VN1R80P	chr19	+	21063924	21064261	0.000000	0.000000	0.000000
ENSG00000160352.16	ZNF714	chr19	+	21082159	21125270	0.294503	112.741887	113.487158
ENSG00000201035.1	RNA5SP469	chr19	-	21113128	21113236	0.000000	0.000000	0.000000
ENSG00000268357.1	VN1R81P	chr19	+	21123817	21124188	0.000000	0.000000	0.000000
ENSG00000196705.8	ZNF431	chr19	+	21142024	21196053	0.166254	22.927497	23.079057
ENSG00000240522.1	RPL7AP10	chr19	-	21149648	21150438	124.285082	16851.047507	16962.439973
ENSG00000268995.1	VN1R82P	chr19	+	21188598	21188953	0.000000	0.000000	0.000000
ENSG00000268892.1	ENSG00000268892	chr19	-	21221645	21222746	0.000000	0.000000	0.000000
ENSG00000269839.1	ENSG00000269839	chr19	-	21225098	21245241	0.000000	0.000000	0.000000
ENSG00000242291.1	RPL36AP51	chr19	+	21233335	21233652	103.936603	14092.122777	14185.277597
ENSG00000268747.1	ENSG00000268747	chr19	-	21276023	21276332	0.000000	0.000000	0.000000
ENSG00000268521.1	VN1R83P	chr19	-	21289554	21289998	0.000000	0.000000	0.000000
ENSG00000182141.10	ZNF708	chr19	-	21291160	21329425	0.157920	28.839223	29.029862
ENSG00000268322.1	BNIP3P25	chr19	+	21318161	21318719	0.000000	0.000000	0.000000
ENSG00000172687.14	ZNF738	chr19	+	21358930	21388582	0.127001	67.847505	68.296005
ENSG00000268731.1	ENSG00000268731	chr19	-	21381220	21381921	0.000000	0.000000	0.000000
ENSG00000213976.4	ENSG00000213976	chr19	+	21382865	21387177	0.000000	0.000000	0.000000
ENSG00000196268.12	ZNF493	chr19	+	21397119	21427577	0.122103	51.211911	51.550443
ENSG00000269237.1	ENSG00000269237	chr19	+	21405159	21491266	0.000000	0.000000	0.000000
ENSG00000268119.8	ENSG00000268119	chr19	-	21444241	21463908	0.000000	0.000000	0.000000
ENSG00000268658.5	LINC00664	chr19	+	21483374	21503238	0.000000	0.000000	0.000000
ENSG00000197013.11	ZNF429	chr19	+	21496682	21556270	0.000000	0.000000	0.000000
ENSG00000268705.1	BNIP3P26	chr19	-	21521343	21521896	0.000000	0.000000	0.000000
ENSG00000268081.3	ENSG00000268081	chr19	-	21554640	21569256	0.084544	19.543596	19.672787
ENSG00000268555.2	ENSG00000268555	chr19	-	21569738	21587322	0.000000	0.000000	0.000000
ENSG00000268240.1	ENSG00000268240	chr19	-	21587432	21594628	0.000000	0.000000	0.000000
ENSG00000274503.1	ENSG00000274503	chr19	+	21592727	21593041	0.000000	0.000000	0.000000
ENSG00000271182.1	ENSG00000271182	chr19	-	21634833	21635175	1.495627	202.782838	204.123317
ENSG00000268278.1	ENSG00000268278	chr19	+	21637974	21656300	0.000000	0.000000	0.000000
ENSG00000268433.1	MTDHP3	chr19	-	21677550	21678221	0.000000	0.000000	0.000000
ENSG00000268535.1	MTDHP4	chr19	+	21709522	21710191	0.000000	0.000000	0.000000
ENSG00000268117.1	VN1R84P	chr19	-	21719801	21720035	0.000000	0.000000	0.000000
ENSG00000197020.12	ZNF100	chr19	-	21722771	21767579	0.108126	50.150018	50.481531
ENSG00000269845.1	CCNYL6	chr19	+	21750747	21753438	0.204309	31.372065	31.579447
ENSG00000268184.1	ENSG00000268184	chr19	-	21768772	21793860	0.000000	0.000000	0.000000
ENSG00000269136.1	BRI3BPP1	chr19	+	21800480	21801266	0.000000	0.000000	0.000000
ENSG00000198521.12	ZNF43	chr19	-	21804946	21852125	0.079096	61.303416	61.708657
ENSG00000268438.1	BNIP3P27	chr19	+	21826513	21827279	0.000000	0.000000	0.000000
ENSG00000160321.16	ZNF208	chr19	-	21932958	22010949	0.004766	2.600905	2.618098
ENSG00000269615.1	MTDHP2	chr19	+	21940820	21941533	0.000000	0.000000	0.000000
ENSG00000279377.1	ENSG00000279377	chr19	-	21965708	21968529	0.000000	0.000000	0.000000
ENSG00000271095.1	BNIP3P28	chr19	+	21997648	21998840	0.000000	0.000000	0.000000
ENSG00000269504.3	ENSG00000269504	chr19	-	22017898	22052370	0.000000	0.000000	0.000000
ENSG00000197134.13	ZNF257	chr19	+	22052430	22091480	0.000000	0.000000	0.000000
ENSG00000269742.1	BNIP3P29	chr19	-	22065828	22066398	0.000000	0.000000	0.000000
ENSG00000269505.2	ZNF92P2	chr19	-	22128627	22130318	0.000000	0.000000	0.000000
ENSG00000268116.1	ENSG00000268116	chr19	+	22130325	22130489	0.636364	86.280669	86.851020
ENSG00000268140.1	PCGF7P	chr19	+	22137931	22138981	0.153187	20.769680	20.906977
ENSG00000269575.1	MTDHP5	chr19	+	22140532	22141117	0.000000	0.000000	0.000000
ENSG00000269345.1	VN1R85P	chr19	-	22174766	22175191	0.000000	0.000000	0.000000
ENSG00000196109.9	ZNF676	chr19	-	22179089	22215801	0.000000	0.000000	0.000000
ENSG00000268079.1	BNIP3P30	chr19	+	22203128	22204003	0.000000	0.000000	0.000000
ENSG00000282732.1	ENSG00000282732	chr19	-	22215634	22215661	0.000000	0.000000	0.000000
ENSG00000267872.1	ENSG00000267872	chr19	-	22243254	22245347	0.014327	1.942510	1.955350
ENSG00000268597.1	ENSG00000268597	chr19	+	22259693	22261335	0.000000	0.000000	0.000000
ENSG00000196350.9	ZNF729	chr19	+	22286441	22317176	0.000000	0.000000	0.000000
ENSG00000270191.1	BNIP3P31	chr19	-	22298977	22299868	0.000000	0.000000	0.000000
ENSG00000268685.1	ENSG00000268685	chr19	+	22362589	22362825	0.000000	0.000000	0.000000
ENSG00000236312.3	RPL34P34	chr19	-	22368599	22368952	58.634181	7949.846866	8002.398675
ENSG00000197360.9	ZNF98	chr19	-	22391019	22532485	0.000000	0.000000	0.000000
ENSG00000269796.1	ENSG00000269796	chr19	+	22422513	22426045	0.000000	0.000000	0.000000
ENSG00000268830.1	BNIP3P32	chr19	-	22447934	22448777	0.000000	0.000000	0.000000
