#gene1	gene2	strand1(gene/fusion)	strand2(gene/fusion)	breakpoint1	breakpoint2	site1	site2	type	split_reads1	split_reads2	discordant_mates	coverage1	coverage2	confidence	reading_frame	tags	retained_protein_domains	closest_genomic_breakpoint1	closest_genomic_breakpoint2	gene_id1	gene_id2	transcript_id1	transcript_id2	direction1	direction2	filters	fusion_transcript	peptide_sequence	read_identifiers
ZNF675(35032),ZNF681(16943)	ENSG00000233836	./.	+/.	chr19:23722252	chr19:23797361	intergenic	intron	deletion/read-through	0	0	0	5	1	low	.	.	.	.	.	.	ENSG00000233836.8	.	.	downstream	upstream	mismatches	.	.	.
FAAP24	LRP3	+/.	+/.	chr19:32975140	chr19:33200485	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000131944.11	ENSG00000130881.14	.	.	downstream	upstream	mismatches	.	.	.
RN7SL836P(5521),GIPR(10895)	RSPH6A	./.	-/.	chr19:45657326	chr19:45807459	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000104941.8	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000269124	ARHGAP35	-/.	+/.	chr19:46331749	chr19:46995274	intron	intron	deletion/3'-3'	0	0	0	1	3	low	.	.	.	.	.	ENSG00000269124.1	ENSG00000160007.20	.	.	downstream	upstream	mismatches	.	.	.
TMC4	RPS9	-/.	+/.	chr19:54166807	chr19:54223741	intron	intron	deletion/read-through/3'-3'	0	0	0	3	0	low	.	.	.	.	.	ENSG00000167608.12	ENSG00000170889.14	.	.	downstream	upstream	mismatches	.	.	.
PDE4A	SLC44A2	+/.	+/.	chr19:10449462	chr19:10614063	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000065989.16	ENSG00000129353.15	.	.	downstream	upstream	mismatches	.	.	.
CYP2B7P(34498),CYP2B6(6108)	HNRNPUL1	./.	+/.	chr19:40985174	chr19:41269846	intergenic	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000105323.18	.	.	downstream	upstream	mismatches	.	.	.
ILF3	SMARCA4	+/.	+/.	chr19:10667413	chr19:11004991	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000129351.18	ENSG00000127616.22	.	.	downstream	upstream	mismatches(1)	.	.	.
TYK2(7982),CDC37(2543)	SLC44A2	./.	+/.	chr19:10388590	chr19:10614063	intergenic	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000129353.15	.	.	downstream	upstream	duplicates	.	.	.
RPS4XP21	RPS4XP20	-/-	-/-	chr19:34092989	chr19:34023063	exon	exon	deletion/read-through	0	0	0	66	62	low	.	.	.	.	.	ENSG00000186008.7	ENSG00000249987.1	.	.	upstream	downstream	mismatches	.	.	.
ZFP30	SIPA1L3	-/.	+/.	chr19:37671577	chr19:38186905	intron	intron	deletion/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000120784.17	ENSG00000105738.11	.	.	downstream	upstream	mismatches	.	.	.
ZNF490	MAST1	-/.	+/.	chr19:12618950	chr19:12842439	intron	intron	deletion/read-through/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000188033.10	ENSG00000105613.10	.	.	downstream	upstream	mismatches	.	.	.
CACNG7	ENSG00000237955(20568),TTYH1(14691)	+/.	./.	chr19:53940893	chr19:54400528	intron	intergenic	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105605.8	.	.	.	downstream	upstream	mismatches	.	.	.
NECTIN2	RELB	+/.	+/.	chr19:44885130	chr19:45016166	intron	intron	deletion/read-through	0	0	0	5	1	low	.	.	.	.	.	ENSG00000130202.10	ENSG00000104856.15	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000267282	RELB	-/.	+/.	chr19:44885130	chr19:45016166	intron	intron	deletion/read-through/3'-3'	0	0	0	5	1	low	.	.	.	.	.	ENSG00000267282.1	ENSG00000104856.15	.	.	downstream	upstream	mismatches	.	.	.
DOCK6	ENSG00000267477	-/.	-/.	chr19:11256076	chr19:11469435	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000130158.14	ENSG00000267477.1	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF675	ZNF675(46815),ZNF681(5160)	-/.	./.	chr19:23683546	chr19:23734035	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000197372.10	.	.	.	downstream	upstream	mismatches	.	.	.
SPC24	PRKCSH	-/.	+/.	chr19:11137484	chr19:11443584	intron	intron	deletion/read-through/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000161888.12	ENSG00000130175.10	.	.	downstream	upstream	mismatches	.	.	.
SEPTIN7P8(2281),ENSG00000238150(38)	ENSG00000238150	./+	+/+	chr19:53775561	chr19:53775616	intergenic	exon	deletion/read-through	0	0	0	281	292	low	.	.	.	.	.	.	ENSG00000238150.1	.	.	downstream	upstream	read_through	.	.	.
STX10	CACNA1A	-/.	-/.	chr19:13145073	chr19:13168584	intron	intergenic	deletion/read-through	0	0	0	5	0	low	.	.	.	.	.	ENSG00000104915.15	ENSG00000141837.22	.	.	downstream	upstream	mismatches(3)	.	.	.
EEF1A1P7	EEF1A1P7(8),LINC01531(15451)	+/+	./+	chr19:35383827	chr19:35384060	exon	intergenic	deletion/read-through	0	0	0	681	323	low	.	.	.	.	.	ENSG00000268222.1	.	.	.	downstream	upstream	read_through	.	.	.
TINCR	RPL36	-/.	+/.	chr19:5573934	chr19:5689732	intron	intron	deletion/read-through/3'-3'	0	0	0	1	3	low	.	.	.	.	.	ENSG00000223573.7	ENSG00000130255.13	.	.	downstream	upstream	mismatches	.	.	.
ARHGAP35	SAE1	+/.	+/.	chr19:46961078	chr19:47122131	intron	intron	deletion/read-through	0	0	0	5	0	low	.	.	.	.	.	ENSG00000160007.20	ENSG00000142230.13	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000283403	ENSG00000288017(42328),UQCRFS1(69961)	-/.	./.	chr19:28625719	chr19:29135359	intron	intergenic	deletion	0	0	0	1	2	low	.	.	.	.	.	ENSG00000283403.1	.	.	.	downstream	upstream	mismatches	.	.	.
VRK3	IZUMO2(389),MYH14(24516)	-/.	./.	chr19:50012194	chr19:50163670	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000105053.11	.	.	.	downstream	upstream	duplicates(1)	.	.	.
GAPDHP38	GAPDHP38	+/+	+/+	chr19:46559597	chr19:46559499	exon	exon	duplication/ITD	0	0	0	358	235	low	.	.	.	.	.	ENSG00000249210.1	ENSG00000249210.1	.	.	downstream	upstream	hairpin(1)	.	.	.
ZNF788P	ENSG00000291101	+/.	+/.	chr19:12105517	chr19:12199250	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000214189.10	ENSG00000291101.1	.	.	downstream	upstream	mismatches	.	.	.
ZNF14(1814),ENSG00000275540(5958)	ZNF506	./.	-/.	chr19:19734926	chr19:19816608	intergenic	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	.	ENSG00000081665.14	.	.	downstream	upstream	mismatches	.	.	.
PGLS-DT	MVB12A	-/-	+/-	chr19:17489793	chr19:17428093	intron	intron	deletion/read-through/5'-5'	0	0	0	0	2	low	.	.	.	.	.	ENSG00000269439.7	ENSG00000141971.14	.	.	upstream	downstream	duplicates(1)	.	.	.
EEF1A1P7	EEF1A1P7(34),LINC01531(15425)	+/+	./+	chr19:35384012	chr19:35384086	exon	intergenic	deletion/read-through	0	0	0	462	404	low	.	.	.	.	.	ENSG00000268222.1	.	.	.	downstream	upstream	read_through	.	.	.
HOOK2	CACNA1A	-/.	-/.	chr19:12824567	chr19:13310388	intron	intron	deletion	0	0	0	2	1	low	.	.	.	.	.	ENSG00000095066.12	ENSG00000141837.22	.	.	downstream	upstream	mismatches	.	.	.
MED29	FCGBP	+/.	-/.	chr19:39456506	chr19:39874145	intergenic	intron	deletion/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000063322.15	ENSG00000275395.7	.	.	downstream	upstream	mismatches(1)	.	.	.
DHPS	CACNA1A	-/.	-/.	chr19:12677717	chr19:13271303	intron	intron	deletion	0	0	0	2	0	low	.	.	.	.	.	ENSG00000095059.17	ENSG00000141837.22	.	.	downstream	upstream	mismatches(1)	.	.	.
RPS29P23	RPS29P23(29),ENSG00000268744(5429)	+/+	./+	chr19:12373728	chr19:12373760	exon	intergenic	deletion/read-through	0	0	0	5	1	low	.	.	.	.	.	ENSG00000231361.1	.	.	.	downstream	upstream	read_through	.	.	.
NOSIP	PRR12(5957),ENSG00000268636(5957),RRAS(2896)	-/.	./.	chr19:49584327	chr19:49632396	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000142546.14	.	.	.	downstream	upstream	duplicates	.	.	.
ENSG00000268790	TMEM38A(843),ENSG00000269419(21451)	-/.	./.	chr19:16655705	chr19:16690866	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000268790.5	.	.	.	downstream	upstream	mismatches	.	.	.
PDE4C	ENSG00000268173	-/-	+/-	chr19:18210166	chr19:18176297	3'UTR	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105650.23	ENSG00000268173.3	.	.	upstream	downstream	mismatches(1)	.	.	.
ZNF347	ZNF701	-/-	+/-	chr19:53135447	chr19:52561643	3'UTR	intron	deletion/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000197937.13	ENSG00000167562.14	.	.	upstream	downstream	mismatches	.	.	.
RPS18P13	PGPEP1	+/+	+/+	chr19:18049025	chr19:18340657	exon	5'UTR	deletion/read-through	0	0	0	117	1	low	.	.	.	.	.	ENSG00000243455.3	ENSG00000130517.14	.	.	downstream	upstream	duplicates(1),mismatches(3)	.	.	.
ENSG00000269842	MYADM-AS1	+/.	-/.	chr19:53675289	chr19:53861841	intron	intron	deletion/read-through/5'-5'	0	0	0	2	1	low	.	.	.	.	.	ENSG00000269842.6	ENSG00000228323.2	.	.	downstream	upstream	mismatches(1)	.	.	.
ENSG00000285188	IFI30	-/-	+/-	chr19:18210166	chr19:18176297	3'UTR	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000285188.1	ENSG00000216490.4	.	.	upstream	downstream	mismatches(1)	.	.	.
SAFB2	ACSBG2	-/.	+/.	chr19:5591459	chr19:6136526	exon	intron	deletion/3'-3'	0	0	0	4	4	low	.	.	.	.	.	ENSG00000130254.12	ENSG00000130377.14	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000267179	ZNF625	+/.	-/.	chr19:11952918	chr19:12152693	intron	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000267179.1	ENSG00000257591.6	.	.	downstream	upstream	mismatches	.	.	.
C19orf47	ENSG00000277453(481),SERTAD3(13661)	-/-	./-	chr19:40319778	chr19:40427183	3'UTR	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000160392.14	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000213985	ENSG00000213985	+/.	+/.	chr19:20259070	chr19:20259152	exon	exon	inversion/3'-3'	0	0	1	21	18	low	.	.	.	.	.	ENSG00000213985.4	ENSG00000213985.4	.	.	upstream	upstream	intragenic_exonic	.	.	.
ENSG00000269755	ENSG00000196826	-/.	-/.	chr19:12448641	chr19:12498592	intron	intron	deletion/read-through	0	0	1	1	1	low	.	.	.	.	.	ENSG00000269755.1	ENSG00000196826.7	.	.	downstream	upstream	min_support	.	.	.
LINC01841	PKN1	-/.	+/.	chr19:14350304	chr19:14439809	intron	intron	deletion/read-through/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000266913.1	ENSG00000123143.13	.	.	downstream	upstream	mismatches	.	.	.
ZNF44	TNPO2	-/.	-/.	chr19:12257412	chr19:12704130	intron	intron	deletion	0	0	0	2	1	low	.	.	.	.	.	ENSG00000197857.16	ENSG00000105576.16	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF44	CACNA1A	-/.	-/.	chr19:12257412	chr19:12641866	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000197857.16	ENSG00000141837.22	.	.	downstream	upstream	duplicates(1)	.	.	.
ZNF525	ZNF765	+/+	+/+	chr19:53386392	chr19:53413369	3'UTR	intron	deletion/read-through	0	0	0	89	30	low	.	.	.	.	.	ENSG00000203326.12	ENSG00000196417.13	.	.	downstream	upstream	read_through	.	.	.
ENSG00000269755	ZNF490	-/.	-/.	chr19:12467494	chr19:12587778	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000269755.1	ENSG00000188033.10	.	.	downstream	upstream	mismatches(1)	.	.	.
CACNA1A	PODNL1	-/.	-/.	chr19:13857782	chr19:13944441	intergenic	intron	deletion/read-through	0	0	0	4	0	low	.	.	.	.	.	ENSG00000141837.22	ENSG00000132000.14	.	.	downstream	upstream	mismatches(1)	.	.	.
CACNA1A	IL27RA	-/.	+/.	chr19:13857782	chr19:14037533	intergenic	intron	deletion/read-through/3'-3'	0	0	0	4	0	low	.	.	.	.	.	ENSG00000141837.22	ENSG00000104998.4	.	.	downstream	upstream	mismatches(1)	.	.	.
VN1R96P(37306),MAP3K10(31952)	AKT2	./.	-/.	chr19:40159474	chr19:40259982	intergenic	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	.	ENSG00000105221.18	.	.	downstream	upstream	mismatches	.	.	.
SULT2B1	SEC1P	+/.	+/.	chr19:48555179	chr19:48678715	intron	intron	deletion/read-through	0	0	0	7	1	low	.	.	.	.	.	ENSG00000088002.12	ENSG00000232871.8	.	.	downstream	upstream	mismatches(1)	.	.	.
CACNA1A	MIR23AHG(14794),NANOS3(4341)	-/.	./.	chr19:13315351	chr19:13857722	exon	intergenic	deletion	0	0	1	4	4	low	.	.	.	.	.	ENSG00000141837.22	.	.	.	downstream	upstream	min_support	.	.	.
GPATCH1	CHST8	+/.	+/.	chr19:33099984	chr19:33733479	intron	intron	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000076650.7	ENSG00000124302.13	.	.	downstream	upstream	mismatches	.	.	.
COX6CP7	MIR150(1235),COX6CP7(329)	-/-	./-	chr19:49502471	chr19:49502103	exon	intergenic	deletion/read-through	0	0	0	7	7	low	.	.	.	.	.	ENSG00000268681.1	.	.	.	upstream	downstream	read_through	.	.	.
ODAD1	LMTK3	-/.	-/.	chr19:48307742	chr19:48500313	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000105479.16	ENSG00000142235.13	.	.	downstream	upstream	mismatches	.	.	.
BTBD2	MOB3A	-/.	-/.	chr19:2008180	chr19:2088684	intron	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000133243.10	ENSG00000172081.14	.	.	downstream	upstream	mismatches	.	.	.
CCDC124	CCDC124	+/+	+/+	chr19:17936557	chr19:17936511	CDS	CDS	duplication/ITD	0	0	0	16	16	low	.	.	.	.	.	ENSG00000007080.11	ENSG00000007080.11	.	.	downstream	upstream	hairpin(1)	.	.	.
VN1R6P(14675),ZNF845(3031)	ENSG00000241069	./+	+/+	chr19:53330718	chr19:53386316	intergenic	exon	deletion/read-through	0	0	0	37	80	low	.	.	.	.	.	.	ENSG00000241069.1	.	.	downstream	upstream	mismatches	.	.	.
PPP1R15A	PPP1R15A	+/+	+/+	chr19:48875861	chr19:48875806	CDS	CDS	duplication/ITD	0	0	0	6	5	low	.	.	.	.	.	ENSG00000087074.9	ENSG00000087074.9	.	.	downstream	upstream	hairpin(1)	.	.	.
ENSG00000234750	MAN2B1	+/+	-/+	chr19:12284961	chr19:12665474	exon	CDS	deletion/read-through/5'-5'	0	0	0	272	5	low	.	.	.	.	.	ENSG00000234750.1	ENSG00000104774.13	.	.	downstream	upstream	mismatches(1)	.	.	.
HSPBP1	SBK2(1892),SBK3(1631)	-/.	./.	chr19:55264199	chr19:55539025	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000133265.11	.	.	.	downstream	upstream	mismatches(1)	.	.	.
SUPT5H	SUPT5H	+/.	+/.	chr19:39452361	chr19:39452450	intron	intron	duplication/ITD	0	0	0	1	0	low	.	.	.	.	.	ENSG00000196235.14	ENSG00000196235.14	.	.	upstream	downstream	duplicates(1),hairpin(1)	.	.	.
HNRNPMP2(8521),ENSG00000269014(8191)	ARHGAP35	./.	+/.	chr19:46818704	chr19:46973620	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000160007.20	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000269242	RPL10P16	-/-	-/-	chr19:12643862	chr19:12643875	3'UTR	exon	duplication	0	0	0	100	133	low	.	.	.	.	.	ENSG00000269242.1	ENSG00000178464.6	.	.	upstream	downstream	hairpin	.	.	.
ENSG00000269242	RPL10P16	-/-	-/-	chr19:12643864	chr19:12643818	3'UTR	exon	deletion/read-through	0	0	0	100	163	low	.	.	.	.	.	ENSG00000269242.1	ENSG00000178464.6	.	.	upstream	downstream	read_through	.	.	.
FAM32A	AP1M1	+/+	+/+	chr19:16189258	chr19:16243531	intron	3'UTR	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105058.12	ENSG00000072958.9	.	.	downstream	upstream	read_through(1)	.	.	.
FCER2	FCER2	-/-	-/-	chr19:7688996	chr19:7689027	3'UTR	3'UTR	duplication/ITD	0	0	0	21	21	low	.	.	.	.	.	ENSG00000104921.15	ENSG00000104921.15	.	.	upstream	downstream	hairpin(1)	.	.	.
BCAM(7048),NECTIN2(17706)	BLOC1S3	./+	+/+	chr19:44828469	chr19:45180808	intergenic	3'UTR	deletion/read-through	0	0	0	2	2	low	.	.	.	.	.	.	ENSG00000189114.8	.	.	downstream	upstream	mismatches	.	.	.
ATG4D	SMARCA4	+/.	+/.	chr19:10551345	chr19:11071574	intron	intron	deletion	0	0	0	3	1	low	.	.	.	.	.	ENSG00000130734.10	ENSG00000127616.22	.	.	downstream	upstream	mismatches	.	.	.
ZNF433-AS1	ZNF625-ZNF20	+/.	-/.	chr19:12033591	chr19:12153454	intron	intron	deletion/read-through/5'-5'	0	0	0	2	3	low	.	.	.	.	.	ENSG00000219665.8	ENSG00000213297.8	.	.	downstream	upstream	mismatches(2)	.	.	.
TMEM221	PGLS-DT	-/.	-/.	chr19:17447072	chr19:17490943	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000188051.7	ENSG00000269439.7	.	.	downstream	upstream	mismatches	.	.	.
ZNF433-AS1	ZNF625	+/.	-/.	chr19:12033591	chr19:12153454	intron	intron	deletion/read-through/5'-5'	0	0	0	2	3	low	.	.	.	.	.	ENSG00000219665.8	ENSG00000257591.6	.	.	downstream	upstream	mismatches(2)	.	.	.
PRKACA	ENSG00000267723	-/.	-/.	chr19:14100011	chr19:14261053	intron	intron	deletion/read-through	0	0	0	4	1	low	.	.	.	.	.	ENSG00000072062.16	ENSG00000267723.1	.	.	downstream	upstream	mismatches	.	.	.
RAX2(1197),ENSG00000267148(2571)	ZFR2	./.	-/.	chr19:3773425	chr19:3832750	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000105278.12	.	.	downstream	upstream	mismatches(1)	.	.	.
LINC00662	LINC02987	-/.	+/.	chr19:27789470	chr19:27819728	intron	intron	deletion/read-through/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000261824.8	ENSG00000267575.9	.	.	downstream	upstream	read_through	.	.	.
ENSG00000269035	PGLS-DT	-/.	-/.	chr19:17447072	chr19:17490943	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000269035.1	ENSG00000269439.7	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000286098	ZNF625	+/.	-/.	chr19:12033591	chr19:12153454	intron	intron	deletion/read-through/5'-5'	0	0	0	2	3	low	.	.	.	.	.	ENSG00000286098.1	ENSG00000257591.6	.	.	downstream	upstream	mismatches(2)	.	.	.
MUC16	OR7G2(976),OR7G1(6377)	-/.	./.	chr19:8984832	chr19:9108451	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000181143.16	.	.	.	downstream	upstream	mismatches	.	.	.
ZNF433	ZNF625-ZNF20	-/.	-/.	chr19:12033591	chr19:12153454	intron	intron	deletion/read-through	0	0	0	2	3	low	.	.	.	.	.	ENSG00000197647.13	ENSG00000213297.8	.	.	downstream	upstream	mismatches(2)	.	.	.
ARHGEF18-AS1	STXBP2(12114),RPS27AP19(5730)	-/.	./.	chr19:7392042	chr19:7659987	intron	intergenic	deletion/read-through	0	0	0	3	1	low	.	.	.	.	.	ENSG00000267852.1	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000257355	ZNF625-ZNF20	-/.	-/.	chr19:12033591	chr19:12153454	intron	intron	deletion/read-through	0	0	0	2	3	low	.	.	.	.	.	ENSG00000257355.1	ENSG00000213297.8	.	.	downstream	upstream	mismatches(2)	.	.	.
GAPDHP38	CALM3(9569),PTGIR(117)	+/.	./.	chr19:46559735	chr19:46620351	intergenic	intergenic	deletion/read-through	0	0	0	227	0	low	.	.	.	.	.	ENSG00000249210.1	.	.	.	downstream	upstream	mismatches(1)	.	.	.
ENSG00000267179	ZNF625	+/+	-/+	chr19:11956624	chr19:12153454	CDS	intron	deletion/read-through/5'-5'	0	0	0	1	3	low	.	.	.	.	.	ENSG00000267179.1	ENSG00000257591.6	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF888	ENSG00000291131	-/.	+/.	chr19:52909458	chr19:53202135	intron	intron	deletion/read-through/3'-3'	0	0	0	1	5	low	.	.	.	.	.	ENSG00000213793.6	ENSG00000291131.1	.	.	downstream	upstream	mismatches	.	.	.
ZFR2	ATCAY	-/.	+/.	chr19:3828285	chr19:3922870	intron	intron	deletion/read-through/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000105278.12	ENSG00000167654.18	.	.	downstream	upstream	mismatches	.	.	.
ODAD3	ENSG00000267477	-/.	-/.	chr19:11431270	chr19:11488445	intron	intron	deletion/read-through	0	0	0	3	0	low	.	.	.	.	.	ENSG00000198003.12	ENSG00000267477.1	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF45	ZNF226(21946),ZNF227(7220)	-/.	./.	chr19:43933307	chr19:44200327	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000124459.12	.	.	.	downstream	upstream	mismatches	.	.	.
PGK1P2	PGK1P2	+/+	+/+	chr19:12560208	chr19:12560175	exon	exon	duplication/ITD	0	0	0	45	45	low	.	.	.	.	.	ENSG00000213290.4	ENSG00000213290.4	.	.	downstream	upstream	hairpin(1)	.	.	.
DEDD2	LIPE-AS1	-/.	+/.	chr19:42210999	chr19:42398534	intron	intron	deletion/read-through/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000160570.14	ENSG00000213904.11	.	.	downstream	upstream	mismatches(1)	.	.	.
AP1M1	NWD1	+/+	+/+	chr19:16245363	chr19:16798709	3'UTR	intron	deletion	0	0	0	5	0	low	.	.	.	.	.	ENSG00000072958.9	ENSG00000188039.17	.	.	downstream	upstream	mismatches(1)	.	.	.
NAPA	ZNF541	-/.	-/.	chr19:47513864	chr19:47558819	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105402.8	ENSG00000118156.13	.	.	downstream	upstream	read_through	.	.	.
RPL12P42	NFIX	-/-	+/-	chr19:13158654	chr19:13037779	exon	intron	deletion/read-through/5'-5'	0	0	0	75	0	low	.	.	.	.	.	ENSG00000213253.5	ENSG00000008441.19	.	.	upstream	downstream	mismatches(1)	.	.	.
ENSG00000267934	RPSA2	+/.	+/.	chr19:23727678	chr19:23768014	intergenic	intron	deletion/read-through	0	0	0	4	4	low	.	.	.	.	.	ENSG00000267934.1	ENSG00000288920.1	.	.	downstream	upstream	mismatches(1)	.	.	.
VN1R6P(14679),ZNF845(3027)	RPL39P36	./+	+/+	chr19:53330722	chr19:53413236	intergenic	exon	deletion/read-through	0	0	0	35	25	low	.	.	.	.	.	.	ENSG00000239912.1	.	.	downstream	upstream	mismatches	.	.	.
ZNF547	ZNF530	+/.	+/.	chr19:57375002	chr19:57602759	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000152433.15	ENSG00000183647.11	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000288906(13405),TLE6(13475)	GNA15-DT	./.	-/.	chr19:2964063	chr19:3147388	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000267551.3	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000268133	ZNF530	+/.	+/.	chr19:57375002	chr19:57602759	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000268133.1	ENSG00000183647.11	.	.	downstream	upstream	mismatches	.	.	.
POLD1	KLK4(15228),PPIAP59(456)	+/.	./.	chr19:50386334	chr19:50926623	intron	intergenic	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000062822.16	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000268326(3706),ENSG00000289297(13015)	ZNF708	./.	-/.	chr19:20986916	chr19:21301400	intergenic	intron	deletion/read-through	0	0	0	1	6	low	.	.	.	.	.	.	ENSG00000182141.10	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF525	ZNF765	+/+	+/+	chr19:53386382	chr19:53413364	3'UTR	intron	deletion/read-through	0	0	0	89	30	low	.	.	.	.	.	ENSG00000203326.12	ENSG00000196417.13	.	.	downstream	upstream	read_through	.	.	.
LDLR	ENSG00000286132	+/.	+/.	chr19:11714340	chr19:12108090	intergenic	intron	deletion/read-through	0	0	0	7	0	low	.	.	.	.	.	ENSG00000130164.15	ENSG00000286132.1	.	.	downstream	upstream	mismatches(1)	.	.	.
UBA52	CRTC1	+/.	+/.	chr19:18573944	chr19:18747434	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000221983.8	ENSG00000105662.16	.	.	downstream	upstream	mismatches	.	.	.
SULT2A1	ZNF114	-/.	+/.	chr19:47873922	chr19:48280580	intron	intron	deletion/3'-3'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000105398.4	ENSG00000178150.10	.	.	downstream	upstream	mismatches	.	.	.
RFX1	PRKACA	-/.	-/.	chr19:14002078	chr19:14104822	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000132005.9	ENSG00000072062.16	.	.	downstream	upstream	mismatches	.	.	.
PRRG2	PRR12(5957),ENSG00000268636(5957),RRAS(2896)	+/.	./.	chr19:49584327	chr19:49632396	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000126460.11	.	.	.	downstream	upstream	duplicates	.	.	.
PDE4C	IFI30	-/-	+/-	chr19:18210166	chr19:18176297	3'UTR	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105650.23	ENSG00000216490.4	.	.	upstream	downstream	mismatches(1)	.	.	.
LONP1	FUT6	-/.	-/.	chr19:5709005	chr19:5837758	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000196365.12	ENSG00000156413.15	.	.	downstream	upstream	mismatches(1)	.	.	.
